timestamp,value
2024-01-01 00:00:00,-0.6716973885255334
2024-01-01 01:00:00,-0.8669750332447352
2024-01-01 02:00:00,-1.0972899412593005
2024-01-01 03:00:00,-1.7054716214099188
2024-01-01 04:00:00,-2.081742713374716
2024-01-01 05:00:00,-2.719946048053117
2024-01-01 06:00:00,-2.0442028809780632
2024-01-01 07:00:00,-0.8200596673623428
2024-01-01 08:00:00,-1.2003592702705084
2024-01-01 09:00:00,-0.6632560736257825
2024-01-01 10:00:00,-0.4723028590422525
2024-01-01 11:00:00,-0.9354786715140161
2024-01-01 12:00:00,-1.1386477090309568
2024-01-01 13:00:00,-0.5813602350735811
2024-01-01 14:00:00,-0.4836696160168732
2024-01-01 15:00:00,-0.3112612917115644
2024-01-01 16:00:00,-0.04546259732938973
2024-01-01 17:00:00,-0.6151991967811582
2024-01-01 18:00:00,0.1347106629905913
2024-01-01 19:00:00,0.466174961921032
2024-01-01 20:00:00,0.5580826622093441
2024-01-01 21:00:00,0.05044181912245416
2024-01-01 22:00:00,-0.19923828968162138
2024-01-01 23:00:00,0.599422950502235
2024-01-02 00:00:00,1.9496736096853786
2024-01-02 01:00:00,1.80194360790754
2024-01-02 02:00:00,2.5800566547009725
2024-01-02 03:00:00,3.135697106844797
2024-01-02 04:00:00,2.808207529324259
2024-01-02 05:00:00,3.0979027002298296
2024-01-02 06:00:00,3.7324231188809396
2024-01-02 07:00:00,5.17310235851242
2024-01-02 08:00:00,5.678157492989591
2024-01-02 09:00:00,6.203493616570581
2024-01-02 10:00:00,6.9018938907270275
2024-01-02 11:00:00,6.916602635609545
2024-01-02 12:00:00,6.909787546773296
2024-01-02 13:00:00,7.295464746583103
2024-01-02 14:00:00,7.396676331522333
2024-01-02 15:00:00,8.266171520615574
2024-01-02 16:00:00,9.263541240564106
2024-01-02 17:00:00,9.957282161458549
2024-01-02 18:00:00,10.064464169691295
2024-01-02 19:00:00,10.939444441189293
2024-01-02 20:00:00,10.790552145544977
2024-01-02 21:00:00,11.525064217468557
2024-01-02 22:00:00,12.486048375530773
2024-01-02 23:00:00,11.895061851755775
2024-01-03 00:00:00,12.377394839929382
2024-01-03 01:00:00,12.958459553769904
2024-01-03 02:00:00,14.183641243558943
2024-01-03 03:00:00,15.784351043065783
2024-01-03 04:00:00,16.74556418774473
2024-01-03 05:00:00,17.151067266065777
2024-01-03 06:00:00,17.774056933003134
2024-01-03 07:00:00,18.881914809832544
2024-01-03 08:00:00,19.43130912193115
2024-01-03 09:00:00,20.219651076039863
2024-01-03 10:00:00,21.33913619717645
2024-01-03 11:00:00,21.483888015934223
2024-01-03 12:00:00,22.30619597580204
2024-01-03 13:00:00,22.904373543359277
2024-01-03 14:00:00,22.961361911933867
2024-01-03 15:00:00,23.177238091659344
2024-01-03 16:00:00,24.457605726342106
2024-01-03 17:00:00,25.221730321009858
2024-01-03 18:00:00,25.585575005287176
2024-01-03 19:00:00,26.46631876632641
2024-01-03 20:00:00,26.295878091827348
2024-01-03 21:00:00,27.442964230169633
2024-01-03 22:00:00,27.831730690322694
2024-01-03 23:00:00,29.000518208281168
2024-01-04 00:00:00,30.30826965254785
2024-01-04 01:00:00,31.14801354809702
2024-01-04 02:00:00,32.71817320388432
2024-01-04 03:00:00,33.18746466457932
2024-01-04 04:00:00,34.25660053110376
2024-01-04 05:00:00,34.68759313396099
2024-01-04 06:00:00,35.61489449673258
2024-01-04 07:00:00,36.692110308595055
2024-01-04 08:00:00,37.30467047320022
2024-01-04 09:00:00,38.62101867671527
2024-01-04 10:00:00,40.27137130562557
2024-01-04 11:00:00,41.150190740179205
2024-01-04 12:00:00,42.31594498516151
2024-01-04 13:00:00,43.31279312736703
2024-01-04 14:00:00,44.056284369173525
2024-01-04 15:00:00,44.39006943474104
2024-01-04 16:00:00,45.211172029735664
2024-01-04 17:00:00,46.76350472822443
2024-01-04 18:00:00,47.97918659686757
2024-01-04 19:00:00,48.34294248398565
2024-01-04 20:00:00,49.40851485369012
2024-01-04 21:00:00,50.070564580467945
2024-01-04 22:00:00,51.46543096683764
2024-01-04 23:00:00,52.186522850499294
2024-01-05 00:00:00,52.50362810178791
2024-01-05 01:00:00,53.646662918255366
2024-01-05 02:00:00,55.22097081281023
2024-01-05 03:00:00,56.854547683747
2024-01-05 04:00:00,56.73148367853754
2024-01-05 05:00:00,57.27754443503789
2024-01-05 06:00:00,57.841089224548405
2024-01-05 07:00:00,58.587808724649065
2024-01-05 08:00:00,60.078014343853624
2024-01-05 09:00:00,60.995269888350194
2024-01-05 10:00:00,61.73793181487691
2024-01-05 11:00:00,62.553093997668924
2024-01-05 12:00:00,63.36335697899829
2024-01-05 13:00:00,64.56858303709863
2024-01-05 14:00:00,66.23965008114702
2024-01-05 15:00:00,66.8401734565721
2024-01-05 16:00:00,68.40822353913372
2024-01-05 17:00:00,69.3990599431775
2024-01-05 18:00:00,70.12243570342834
2024-01-05 19:00:00,71.58818586829811
2024-01-05 20:00:00,72.24750283920379
2024-01-05 21:00:00,73.11828977111492
2024-01-05 22:00:00,74.05327258095873
2024-01-05 23:00:00,74.72513007411335
2024-01-06 00:00:00,75.63582247430811
2024-01-06 01:00:00,76.70347124851799
2024-01-06 02:00:00,77.63030842639742
2024-01-06 03:00:00,79.06705915327494
2024-01-06 04:00:00,80.126073768192
2024-01-06 05:00:00,81.26427305312134
2024-01-06 06:00:00,82.39064028300274
2024-01-06 07:00:00,83.46169892576822
2024-01-06 08:00:00,84.35786706611884
2024-01-06 09:00:00,84.54346371935505
2024-01-06 10:00:00,85.49261113552272
2024-01-06 11:00:00,85.68771484865856
2024-01-06 12:00:00,86.27541327074825
2024-01-06 13:00:00,87.37707846678943
2024-01-06 14:00:00,89.21934840977349
2024-01-06 15:00:00,90.60411410218472
2024-01-06 16:00:00,91.0084281952208
2024-01-06 17:00:00,91.8898394872528
2024-01-06 18:00:00,92.17013548553528
2024-01-06 19:00:00,93.0916583158287
2024-01-06 20:00:00,94.47399772891865
2024-01-06 21:00:00,95.98148749442669
2024-01-06 22:00:00,96.28776369047549
2024-01-06 23:00:00,97.0401367133461
2024-01-07 00:00:00,97.55501629487385
2024-01-07 01:00:00,99.15962947009912
2024-01-07 02:00:00,98.88273771292485
2024-01-07 03:00:00,100.51145863199905
2024-01-07 04:00:00,101.63956321433656
2024-01-07 05:00:00,102.33161457177634
2024-01-07 06:00:00,102.80237628562489
2024-01-07 07:00:00,103.22278018493861
2024-01-07 08:00:00,104.5451617944546
2024-01-07 09:00:00,105.68749307206637
2024-01-07 10:00:00,106.15758994342086
2024-01-07 11:00:00,108.0240348990554
2024-01-07 12:00:00,108.18749858542024
2024-01-07 13:00:00,108.3116831829653
2024-01-07 14:00:00,108.53903920229153
2024-01-07 15:00:00,109.04887761856325
2024-01-07 16:00:00,110.27888670534968
2024-01-07 17:00:00,110.91838230546071
2024-01-07 18:00:00,111.38439577896243
2024-01-07 19:00:00,112.80565441794502
2024-01-07 20:00:00,113.62003792743268
2024-01-07 21:00:00,114.69969069773902
2024-01-07 22:00:00,115.62451731605162
2024-01-07 23:00:00,117.2197791382815
2024-01-08 00:00:00,117.80544417399375
2024-01-08 01:00:00,118.15489373231743
2024-01-08 02:00:00,119.80300271848444
2024-01-08 03:00:00,120.12212979215896
2024-01-08 04:00:00,121.05880325665007
2024-01-08 05:00:00,121.54274416757235
2024-01-08 06:00:00,121.61718543071635
2024-01-08 07:00:00,122.40007857102655
2024-01-08 08:00:00,123.19241972078784
2024-01-08 09:00:00,123.58147457889466
2024-01-08 10:00:00,124.41219935002037
2024-01-08 11:00:00,124.62815291320341
2024-01-08 12:00:00,125.82860817152466
2024-01-08 13:00:00,126.93796503186384
2024-01-08 14:00:00,127.2775991745963
2024-01-08 15:00:00,128.3030012028723
2024-01-08 16:00:00,128.27439304308533
2024-01-08 17:00:00,128.3198357042282
2024-01-08 18:00:00,129.12368366242242
2024-01-08 19:00:00,129.78684693268482
2024-01-08 20:00:00,130.19195808438326
2024-01-08 21:00:00,130.452176100967
2024-01-08 22:00:00,130.81124889975547
2024-01-08 23:00:00,131.4991854368399
2024-01-09 00:00:00,132.0454755305175
2024-01-09 01:00:00,132.34345327618112
2024-01-09 02:00:00,132.81535303915896
2024-01-09 03:00:00,133.59366670127793
2024-01-09 04:00:00,132.84419179306443
2024-01-09 05:00:00,134.01629110626013
2024-01-09 06:00:00,135.10831959340834
2024-01-09 07:00:00,135.30240928581617
2024-01-09 08:00:00,135.47791315189966
2024-01-09 09:00:00,134.8670983821791
2024-01-09 10:00:00,136.2534207082697
2024-01-09 11:00:00,136.96564803869313
2024-01-09 12:00:00,137.07461163329154
2024-01-09 13:00:00,137.13074766804718
2024-01-09 14:00:00,136.93579695542894
2024-01-09 15:00:00,137.14428742069865
2024-01-09 16:00:00,138.25895624171002
2024-01-09 17:00:00,138.55047567028078
2024-01-09 18:00:00,139.51818744816802
2024-01-09 19:00:00,138.9594241618586
2024-01-09 20:00:00,139.63157787377574
2024-01-09 21:00:00,139.32360417607458
2024-01-09 22:00:00,138.8503558394326
2024-01-09 23:00:00,139.1967175935975
2024-01-10 00:00:00,138.56924266940067
2024-01-10 01:00:00,139.74289834523177
2024-01-10 02:00:00,139.50623678076573
2024-01-10 03:00:00,139.50783716525765
2024-01-10 04:00:00,139.80958628359352
2024-01-10 05:00:00,140.1740764854509
2024-01-10 06:00:00,140.32617181030616
2024-01-10 07:00:00,140.24943328248222
2024-01-10 08:00:00,140.0358424237582
2024-01-10 09:00:00,139.67804166127067
2024-01-10 10:00:00,139.04306673724182
2024-01-10 11:00:00,139.4963775521308
2024-01-10 12:00:00,139.07962741757484
2024-01-10 13:00:00,139.08164389144173
2024-01-10 14:00:00,139.62828407354544
2024-01-10 15:00:00,139.22874984650775
2024-01-10 16:00:00,138.71270093021926
2024-01-10 17:00:00,137.79916699623575
2024-01-10 18:00:00,138.06147674384314
2024-01-10 19:00:00,138.1257992459163
2024-01-10 20:00:00,138.47641769231026
2024-01-10 21:00:00,138.61231479161893
2024-01-10 22:00:00,139.0373481719226
2024-01-10 23:00:00,138.0865436569048
2024-01-11 00:00:00,137.4907392980957
2024-01-11 01:00:00,137.33193733652757
2024-01-11 02:00:00,136.69037646881145
2024-01-11 03:00:00,136.87329969110286
2024-01-11 04:00:00,136.62641894347348
2024-01-11 05:00:00,136.47939649178093
2024-01-11 06:00:00,135.73467298354123
2024-01-11 07:00:00,135.66803925323902
2024-01-11 08:00:00,135.13207513777448
2024-01-11 09:00:00,135.30371093805422
2024-01-11 10:00:00,134.27896751317405
2024-01-11 11:00:00,134.11535337019282
2024-01-11 12:00:00,133.1098617875927
2024-01-11 13:00:00,132.30982966473618
2024-01-11 14:00:00,132.48306420822556
2024-01-11 15:00:00,131.98626630497927
2024-01-11 16:00:00,131.16655295761583
2024-01-11 17:00:00,130.3998714217592
2024-01-11 18:00:00,129.88645026654115
2024-01-11 19:00:00,128.85489266118674
2024-01-11 20:00:00,129.49576514672606
2024-01-11 21:00:00,129.36036299253962
2024-01-11 22:00:00,129.39522991769556
2024-01-11 23:00:00,128.26134387302704
2024-01-12 00:00:00,127.91656568107594
2024-01-12 01:00:00,128.05733838126622
2024-01-12 02:00:00,127.6783064023641
2024-01-12 03:00:00,127.8544601805137
2024-01-12 04:00:00,126.76375099023693
2024-01-12 05:00:00,125.66902945695726
2024-01-12 06:00:00,124.94453451922844
2024-01-12 07:00:00,123.4719730368608
2024-01-12 08:00:00,122.65433482085237
2024-01-12 09:00:00,122.53184220991623
2024-01-12 10:00:00,122.39637555722163
2024-01-12 11:00:00,121.4206762363283
2024-01-12 12:00:00,120.47382111544961
2024-01-12 13:00:00,119.60866737429534
2024-01-12 14:00:00,118.06145592253449
2024-01-12 15:00:00,116.95207772917225
2024-01-12 16:00:00,115.5092897652016
2024-01-12 17:00:00,115.22517951440409
2024-01-12 18:00:00,114.03300140727919
2024-01-12 19:00:00,113.6825592516575
2024-01-12 20:00:00,113.56044210475588
2024-01-12 21:00:00,111.6589571939276
2024-01-12 22:00:00,110.52716774355474
2024-01-12 23:00:00,110.26209301143936
2024-01-13 00:00:00,109.48452169280206
2024-01-13 01:00:00,107.78444885127706
2024-01-13 02:00:00,107.07157579116331
2024-01-13 03:00:00,106.6255148865166
2024-01-13 04:00:00,105.83142858366496
2024-01-13 05:00:00,105.28885881122503
2024-01-13 06:00:00,105.13149789685055
2024-01-13 07:00:00,104.48771430525863
2024-01-13 08:00:00,103.34159589313718
2024-01-13 09:00:00,102.99113126398296
2024-01-13 10:00:00,102.06114475897598
2024-01-13 11:00:00,100.666096715464
2024-01-13 12:00:00,99.21207242486709
2024-01-13 13:00:00,98.16062546334902
2024-01-13 14:00:00,97.11733752064816
2024-01-13 15:00:00,96.55993833521501
2024-01-13 16:00:00,94.52162810947635
2024-01-13 17:00:00,93.5566469676139
2024-01-13 18:00:00,92.69165922297644
2024-01-13 19:00:00,91.78581289224296
2024-01-13 20:00:00,92.09650020483521
2024-01-13 21:00:00,91.43614457761211
2024-01-13 22:00:00,90.64264996641027
2024-01-13 23:00:00,90.5633359761733
2024-01-14 00:00:00,89.43473483663756
2024-01-14 01:00:00,89.1799969754789
2024-01-14 02:00:00,87.99338246166205
2024-01-14 03:00:00,86.73814478954976
2024-01-14 04:00:00,85.43267304814205
2024-01-14 05:00:00,85.07124212776353
2024-01-14 06:00:00,84.08160241727523
2024-01-14 07:00:00,83.645408936944
2024-01-14 08:00:00,82.65645486608425
2024-01-14 09:00:00,81.33578880427666
2024-01-14 10:00:00,79.88455404419798
2024-01-14 11:00:00,78.83554352985477
2024-01-14 12:00:00,78.18341052869344
2024-01-14 13:00:00,77.16476481468193
2024-01-14 14:00:00,75.56073112873335
2024-01-14 15:00:00,74.4901161188923
2024-01-14 16:00:00,73.01802335798398
2024-01-14 17:00:00,71.93792805422042
2024-01-14 18:00:00,70.72936798460911
2024-01-14 19:00:00,69.48156666814972
2024-01-14 20:00:00,68.01376651178163
2024-01-14 21:00:00,66.04126766259334
2024-01-14 22:00:00,64.82823796151332
2024-01-14 23:00:00,63.749299588995385
2024-01-15 00:00:00,62.039975444439925
2024-01-15 01:00:00,60.7943818261733
2024-01-15 02:00:00,60.24697344022242
2024-01-15 03:00:00,58.71308042891354
